dataset	split	embedding_model	condition_label	condition	candidate_top_n	beta	samples	recall@3	recall@5	recall@7	recall@9	violation@3	violation@5	violation@7	violation@9	avg_recall	avg_violation	avg_recall_delta	avg_violation_delta	strict_recall_kept_all_k	avg_recall_kept	violation_lower_all_k	avg_violation_lower	mean_answer_rank	mean_trap_rank	recall_delta@3	violation_delta@3	recall_delta@5	violation_delta@5	recall_delta@7	violation_delta@7	recall_delta@9	violation_delta@9
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.5	3452	0.9133835457705678	0.9249710312862108	0.9296060254924682	0.9356894553881808	0.1819235225955967	0.238991888760139	0.2786790266512167	0.3059096176129779	0.925912514484357	0.2513760139049826	-0.010646002317497	-0.6273899188876013	False	False	True	True	129.8826767091541	4124.264194669757	-0.0031865585168018	-0.6431054461181923	-0.0127462340672073	-0.6399188876013906	-0.0150637311703359	-0.6205098493626883	-0.0115874855156431	-0.6060254924681344
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.51	3452	0.9133835457705678	0.9243916570104288	0.929316338354577	0.9353997682502896	0.1720741599073001	0.2253765932792584	0.2644843568945539	0.2882387022016222	0.9256228273464656	0.2375434530706836	-0.0109356894553882	-0.6412224797219004	False	False	True	True	138.0747392815759	4534.74594438007	-0.0031865585168018	-0.6529548088064889	-0.0133256083429895	-0.6535341830822712	-0.0153534183082271	-0.634704519119351	-0.0118771726535341	-0.6236964078794902
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.52	3452	0.9125144843568944	0.9232329084588644	0.929026651216686	0.9339513325608344	0.1630938586326767	0.2146581691772885	0.2494206257242178	0.276071842410197	0.9246813441483198	0.225811123986095	-0.0118771726535341	-0.6529548088064889	False	False	True	True	146.8409617612978	4978.32560834299	-0.004055619930475	-0.6619351100811124	-0.0144843568945538	-0.6642526071842411	-0.0156431054461182	-0.6497682502896871	-0.0133256083429895	-0.6358632676709154
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.53	3452	0.9110660486674392	0.9220741599073	0.9281575898030128	0.933082271147161	0.1529548088064889	0.2048088064889918	0.238991888760139	0.2584009269988412	0.9235950173812284	0.2137891077636152	-0.0129634994206256	-0.6649768250289687	False	False	True	True	156.5037659327926	5454.974797219003	-0.0055040556199305	-0.6720741599073001	-0.0156431054461181	-0.6741019698725377	-0.0165121668597914	-0.6601969872537659	-0.0141946697566628	-0.6535341830822712
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.54	3452	0.9110660486674392	0.9212050984936268	0.9281575898030128	0.93279258400927	0.1448435689455388	0.1877172653534183	0.2274044032444959	0.2473928157589803	0.9233053302433372	0.2018395133256083	-0.0132531865585168	-0.6769264194669756	False	False	True	True	166.96205098493627	5967.003765932793	-0.0055040556199305	-0.6801853997682502	-0.0165121668597914	-0.6911935110081113	-0.0165121668597914	-0.671784472769409	-0.0144843568945538	-0.6645422943221321
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.55	3452	0.9099073001158748	0.9197566628041716	0.9267091541135574	0.932213209733488	0.1390498261877172	0.1796060254924681	0.2117612977983777	0.2360950173812282	0.9221465816917728	0.1916280417149478	-0.014411935110081	-0.6871378910776361	False	False	True	True	178.33487833140208	6514.246234067207	-0.0066628041714947	-0.6859791425260717	-0.0179606025492468	-0.6993047508690615	-0.0179606025492468	-0.6874275782155272	-0.0150637311703359	-0.6758400926998841
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.56	3452	0.9096176129779838	0.9197566628041716	0.925840092699884	0.9310544611819236	0.130648899188876	0.1683082271147161	0.1923522595596755	0.22045191193511	0.9215672074159909	0.1779403244495944	-0.0149913093858632	-0.7008256083429896	False	False	True	True	190.7137891077636	7098.867323290846	-0.0069524913093858	-0.694380069524913	-0.0179606025492468	-0.7106025492468135	-0.01882966396292	-0.7068366164542295	-0.0162224797219003	-0.6914831981460023
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.57	3452	0.9093279258400928	0.9191772885283892	0.925260718424102	0.9298957126303592	0.1216685979142526	0.1573001158748551	0.1827925840092699	0.2071263035921205	0.9209154113557358	0.1672219003476245	-0.0156431054461181	-0.7115440324449595	False	False	True	True	204.2326187717265	7720.900926998841	-0.0072421784472769	-0.7033603707995364	-0.0185399768250289	-0.7216106604866744	-0.0194090382387022	-0.716396292004635	-0.0173812282734646	-0.7048088064889919
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.58	3452	0.9087485515643106	0.918018539976825	0.9238122827346466	0.929026651216686	0.115874855156431	0.145712630359212	0.1720741599073001	0.1938006952491309	0.919901506373117	0.1568655851680185	-0.016657010428737	-0.7219003476245655	False	False	True	True	218.89455388180764	8381.56460023175	-0.007821552723059	-0.709154113557358	-0.0196987253765932	-0.7331981460023176	-0.0208574739281576	-0.7271147161066048	-0.0182502896871379	-0.7181344148319815
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.59	3452	0.9075898030127464	0.9174391657010428	0.9229432213209734	0.9278679026651216	0.108342989571263	0.1367323290845886	0.160776361529548	0.1804750869061413	0.9189600231749712	0.1465816917728852	-0.0175984936268828	-0.7321842410196987	False	False	True	True	234.81952491309383	9080.68829663963	-0.0089803012746233	-0.716685979142526	-0.0202780996523753	-0.7421784472769409	-0.0217265353418307	-0.7384125144843569	-0.0194090382387022	-0.731460023174971
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.6	3452	0.9073001158748552	0.9162804171494786	0.9220741599073	0.9267091541135574	0.1034183082271147	0.1283314020857474	0.1500579374275782	0.1668597914252607	0.9180909617612978	0.1371668597914252	-0.0184675550405561	-0.7415990730011587	False	False	True	True	252.23754345307069	9818.569814600232	-0.0092699884125144	-0.7216106604866743	-0.0214368482039396	-0.7505793742757823	-0.022595596755504	-0.7491309385863267	-0.0205677867902664	-0.7450753186558516
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.61	3452	0.9061413673232908	0.9154113557358052	0.9209154113557358	0.9261297798377752	0.0996523754345307	0.1228273464658169	0.1404982618771726	0.15324449594438	0.9171494785631518	0.1290556199304751	-0.0194090382387022	-0.7497103128621089	False	False	True	True	270.99507531865584	10596.603997682503	-0.0104287369640787	-0.7253765932792584	-0.0223059096176129	-0.7560834298957126	-0.0237543453070683	-0.7586906141367323	-0.0211471610660486	-0.7586906141367323
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.62	3452	0.9061413673232908	0.9154113557358052	0.9206257242178448	0.925260718424102	0.0941483198146002	0.1155851680185399	0.1335457705677868	0.1465816917728853	0.9168597914252608	0.122465237543453	-0.0196987253765932	-0.7563006952491309	False	False	True	True	291.14513325608345	11414.441483198148	-0.0104287369640787	-0.7308806488991888	-0.0223059096176129	-0.7633256083429896	-0.0240440324449594	-0.7656431054461181	-0.0220162224797219	-0.7653534183082271
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.63	3452	0.9052723059096176	0.9142526071842412	0.9200463499420626	0.9243916570104288	0.0895133256083429	0.1106604866743916	0.1248551564310544	0.1404982618771726	0.9159907300115876	0.1163818076477404	-0.0205677867902664	-0.7623841251448435	False	False	True	True	312.80417149478563	12272.511877172654	-0.011297798377752	-0.735515643105446	-0.0234646581691772	-0.7682502896871379	-0.0246234067207415	-0.7743337195828505	-0.0228852838933951	-0.7714368482039398
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.64	3452	0.9038238702201622	0.9133835457705678	0.9188876013904984	0.9241019698725376	0.0857473928157589	0.1060254924681344	0.119640787949015	0.1318076477404403	0.9150492468134416	0.1108053302433371	-0.0215092699884124	-0.7679606025492468	False	False	True	True	335.72856315179604	13171.18279258401	-0.0127462340672074	-0.7392815758980301	-0.0243337195828504	-0.7728852838933952	-0.0257821552723058	-0.77954808806489	-0.0231749710312861	-0.7801274623406721
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.65	3452	0.9012166859791424	0.9125144843568944	0.917728852838934	0.9235225955967556	0.0816917728852839	0.0999420625724217	0.1135573580533024	0.1251448435689455	0.9137456546929316	0.1050840092699884	-0.0228128621089223	-0.7736819235225956	False	False	True	True	359.85196987253767	14110.985515643106	-0.0153534183082271	-0.7433371958285051	-0.0252027809965237	-0.7789687137891078	-0.0269409038238702	-0.7856315179606025	-0.0237543453070683	-0.7867902665121669
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.66	3452	0.9000579374275782	0.910486674391657	0.9171494785631518	0.921784472769409	0.0779258400926998	0.0950173812282734	0.1077636152954808	0.1176129779837775	0.912369640787949	0.0995799536500579	-0.0241888760139049	-0.7791859791425261	False	False	True	True	385.0753186558517	15094.42323290846	-0.0165121668597914	-0.7471031286210892	-0.0272305909617612	-0.7838933951332561	-0.0275202780996524	-0.7914252607184241	-0.0254924681344148	-0.7943221320973348
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.67	3452	0.8988991888760139	0.9090382387022016	0.9148319814600232	0.9206257242178448	0.0738702201622248	0.0906720741599073	0.1002317497103128	0.1103707995365005	0.9108487833140207	0.0937862108922363	-0.0257097334878332	-0.7849797219003476	False	False	True	True	411.0735805330243	16119.204519119352	-0.0176709154113556	-0.7511587485515643	-0.0286790266512166	-0.7882387022016223	-0.0298377752027809	-0.7989571263035921	-0.0266512166859791	-0.8015643105446117
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.68	3452	0.8983198146002318	0.9078794901506372	0.9136732329084588	0.9197566628041716	0.070973348783314	0.0857473928157589	0.0950173812282734	0.1042873696407879	0.9099073001158748	0.0890063731170336	-0.0266512166859791	-0.7897595596755503	False	False	True	True	437.5640208574739	17187.124565469294	-0.0182502896871378	-0.7540556199304751	-0.0298377752027809	-0.7931633835457707	-0.0309965237543453	-0.8041714947856315	-0.0275202780996524	-0.8076477404403244
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.69	3452	0.8965816917728853	0.906431054461182	0.9119351100811124	0.9183082271147162	0.0689455388180764	0.0819814600231749	0.0906720741599073	0.0967555040556199	0.908314020857474	0.0845886442641946	-0.02824449594438	-0.7941772885283893	False	False	True	True	464.75	18298.925260718424	-0.0199884125144843	-0.7560834298957125	-0.0312862108922363	-0.7969293163383546	-0.0327346465816917	-0.8085168018539977	-0.0289687137891077	-0.8151796060254924
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.7	3452	0.8945538818076477	0.9049826187717266	0.910776361529548	0.9154113557358052	0.0663383545770567	0.0787949015063731	0.0869061413673232	0.0912514484356894	0.906431054461182	0.0808227114716106	-0.030127462340672	-0.7979432213209733	False	False	True	True	491.986674391657	19454.98203939745	-0.0220162224797219	-0.7586906141367322	-0.0327346465816916	-0.8001158748551565	-0.033893395133256	-0.8122827346465816	-0.0318655851680185	-0.820683661645423
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.71	3452	0.8922363847045192	0.902954808806489	0.9096176129779838	0.9148319814600232	0.0611239860950173	0.0758980301274623	0.0831402085747392	0.0880648899188876	0.9049101969872536	0.0770567786790266	-0.0316483198146002	-0.8017091541135574	False	False	True	True	519.3024333719583	20652.588644264197	-0.0243337195828504	-0.7639049826187717	-0.0347624565469292	-0.8030127462340673	-0.0350521436848203	-0.8160486674391657	-0.0324449594438006	-0.8238702201622248
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.72	3452	0.8896292004634995	0.9009269988412516	0.9087485515643106	0.914542294322132	0.0588064889918887	0.070973348783314	0.0790845886442642	0.0842989571263035	0.9034617612977984	0.0732908458864426	-0.0330967555040555	-0.8054750869061413	False	False	True	True	546.648899188876	21893.6483198146	-0.0269409038238701	-0.7662224797219003	-0.0367902665121667	-0.8079374275782156	-0.0359212050984936	-0.8201042873696408	-0.0327346465816917	-0.8276361529548089
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.73	3452	0.8881807647740441	0.8980301274623407	0.9073001158748552	0.91396292004635	0.0556199304750869	0.0669177288528389	0.0730011587485515	0.0782155272305909	0.9018684820393976	0.0684385863267671	-0.0346900347624564	-0.8103273464658168	False	False	True	True	573.8812282734647	23174.76361529548	-0.0283893395133255	-0.7694090382387021	-0.0396871378910775	-0.8119930475086906	-0.037369640787949	-0.8261877172653533	-0.0333140208574739	-0.8337195828505214
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.74	3452	0.8849942062572422	0.8960023174971031	0.9044032444959444	0.9122247972190036	0.0541714947856315	0.063731170336037	0.0683661645422943	0.0735805330243337	0.8994061413673232	0.0649623406720741	-0.0371523754345307	-0.8138035921205098	False	False	True	True	600.8922363847046	24491.844438006952	-0.0315758980301273	-0.7708574739281575	-0.0417149478563151	-0.8151796060254926	-0.0402665121668598	-0.8308227114716107	-0.0350521436848203	-0.8383545770567786
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.75	3452	0.8812282734646582	0.8945538818076477	0.902665121668598	0.910776361529548	0.0527230590961761	0.0602549246813441	0.0646002317497103	0.0695249130938586	0.897305909617613	0.0617757821552723	-0.0392526071842409	-0.8169901506373116	False	False	True	True	628.0408458864426	25840.956836616453	-0.0353418308227114	-0.7723059096176129	-0.0431633835457705	-0.8186558516801854	-0.0420046349942062	-0.8345886442641947	-0.0365005793742757	-0.8424101969872537
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.76	3452	0.8803592120509849	0.8913673232908459	0.8986095017381228	0.9093279258400928	0.0515643105446118	0.0585168018539976	0.0619930475086906	0.0660486674391657	0.8949159907300116	0.0595307068366164	-0.0416425260718423	-0.8192352259559675	False	False	True	True	655.2807068366164	27220.814020857477	-0.0362108922363847	-0.7734646581691772	-0.0463499420625723	-0.8203939745075319	-0.0460602549246813	-0.8371958285052143	-0.0379490150637311	-0.8458864426419467
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.77	3452	0.8757242178447276	0.8899188876013905	0.8960023174971031	0.9049826187717266	0.0498261877172653	0.0564889918887601	0.0596755504055619	0.0631517960602549	0.891657010428737	0.0572856315179606	-0.0449015063731169	-0.8214803012746233	False	False	True	True	683.0819814600231	28624.415701042875	-0.0408458864426419	-0.7752027809965237	-0.0477983777520277	-0.8224217844727695	-0.048667439165701	-0.8395133256083429	-0.0422943221320972	-0.8487833140208575
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.78	3452	0.8736964078794901	0.8861529548088065	0.8939745075318656	0.9015063731170336	0.0492468134414832	0.0538818076477404	0.0582271147161066	0.0602549246813441	0.888832560834299	0.0554026651216685	-0.047725955967555	-0.8233632676709154	False	False	True	True	711.5492468134415	30047.900637311704	-0.0428736964078795	-0.7757821552723059	-0.0515643105446117	-0.8250289687137892	-0.0506952491309385	-0.8409617612977983	-0.0457705677867902	-0.8516801853997682
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.79	3452	0.8713789107763615	0.8820973348783314	0.8913673232908459	0.8983198146002318	0.0477983777520278	0.0530127462340672	0.0567786790266512	0.0585168018539976	0.8857908458864427	0.0540266512166859	-0.0507676709154112	-0.824739281575898	False	False	True	True	741.0683661645423	31487.955677867903	-0.045191193511008	-0.7772305909617613	-0.0556199304750868	-0.8258980301274623	-0.0533024333719582	-0.8424101969872537	-0.048957126303592	-0.8534183082271147
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.8	3452	0.8687717265353418	0.8800695249130939	0.8867323290845887	0.8962920046349943	0.0463499420625724	0.0527230590961761	0.0559096176129779	0.0576477404403244	0.8829663962920047	0.0531575898030127	-0.0535921205098492	-0.8256083429895712	False	False	True	True	771.9159907300116	32938.61906141367	-0.0477983777520277	-0.7786790266512167	-0.0576477404403243	-0.8261877172653534	-0.0579374275782155	-0.843279258400927	-0.0509849362688296	-0.854287369640788
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.81	3452	0.86558516801854	0.8774623406720742	0.88441483198146	0.891946697566628	0.044901506373117	0.0509849362688296	0.0547508690614136	0.056199304750869	0.8798522595596755	0.0517091541135573	-0.0567062572421784	-0.8270567786790266	False	False	True	True	804.3212630359212	34398.66135573581	-0.0509849362688296	-0.780127462340672	-0.060254924681344	-0.8279258400926999	-0.0602549246813441	-0.8444380069524913	-0.0553302433371958	-0.8557358053302433
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.82	3452	0.8615295480880649	0.8754345307068366	0.8823870220162224	0.8873117033603708	0.0443221320973348	0.0495365005793742	0.0538818076477404	0.0547508690614136	0.8766657010428737	0.0506228273464658	-0.0598928157589803	-0.8281431054461181	False	False	True	True	839.0706836616454	35867.838354577056	-0.0550405561993047	-0.7807068366164542	-0.0622827346465816	-0.8293742757821553	-0.0622827346465817	-0.8453070683661645	-0.059965237543453	-0.8571842410196987
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.83	3452	0.8595017381228274	0.8734067207415991	0.8792004634994206	0.8855735805330244	0.0425840092699884	0.0492468134414832	0.0521436848203939	0.0541714947856315	0.8744206257242179	0.0495365005793742	-0.0621378910776361	-0.8292294322132097	False	False	True	True	876.0144843568945	37345.83545770568	-0.0570683661645422	-0.7824449594438007	-0.0643105446118191	-0.8296639629200464	-0.0654692931633835	-0.847045191193511	-0.0617033603707994	-0.8577636152954808
ExcluIR	full	text-embedding-3-small	baseline-q_trap	baseline - beta*q_trap	all	0.84	3452	0.8563151796060255	0.8699304750869061	0.8783314020857474	0.8823870220162224	0.0408458864426419	0.0475086906141367	0.0509849362688296	0.0527230590961761	0.8717410196987254	0.0480156431054461	-0.0648174971031285	-0.8307502896871378	False	False	True	True	915.4860950173812	38833.08893395133	-0.060254924681344	-0.7841830822711471	-0.0677867902665121	-0.8314020857473928	-0.0663383545770567	-0.8482039397450754	-0.0648899188876014	-0.8592120509849362
