retriever,method,samples,right_rank,mean_answer_rank,mean_trap_rank,recall@3,violation_rate@3,recall_minus_violation@3,recall@5,violation_rate@5,recall_minus_violation@5,recall@7,violation_rate@7,recall_minus_violation@7,recall@9,violation_rate@9,recall_minus_violation@9,avg_recall_minus_violation,alpha,gamma,beta,candidate_top_n
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.3,1000,0.765,12.716,300.199,0.935,0.609,0.32600000000000007,0.944,0.671,0.2729999999999999,0.946,0.7,0.246,0.952,0.731,0.22099999999999997,0.26649999999999996,1.5,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.5,1000,0.784,12.704,300.645,0.932,0.554,0.378,0.943,0.611,0.33199999999999996,0.945,0.647,0.29799999999999993,0.953,0.687,0.2659999999999999,0.3185,1.5,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b0.75,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,1.5,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a1.5_b1,1000,0.83,12.722,301.799,0.926,0.417,0.5090000000000001,0.932,0.467,0.465,0.941,0.499,0.44199999999999995,0.95,0.569,0.381,0.44925000000000004,1.5,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b0.1,1000,0.752,12.724,299.705,0.934,0.681,0.253,0.943,0.728,0.21499999999999997,0.948,0.761,0.18699999999999994,0.954,0.779,0.17499999999999993,0.20749999999999996,2.0,,0.1,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b0.2,1000,0.756,12.718,299.857,0.935,0.658,0.277,0.943,0.71,0.23299999999999998,0.947,0.74,0.20699999999999996,0.954,0.765,0.18899999999999995,0.22649999999999998,2.0,,0.2,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b0.3,1000,0.76,12.714,300.027,0.935,0.637,0.29800000000000004,0.944,0.688,0.256,0.947,0.721,0.22599999999999998,0.954,0.747,0.20699999999999996,0.24675,2.0,,0.3,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b0.5,1000,0.772,12.709,300.348,0.935,0.593,0.3420000000000001,0.944,0.645,0.29899999999999993,0.945,0.682,0.2629999999999999,0.953,0.719,0.23399999999999999,0.2845,2.0,,0.5,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b0.75,1000,0.787,12.703,300.81,0.932,0.533,0.399,0.942,0.583,0.359,0.945,0.63,0.31499999999999995,0.953,0.674,0.2789999999999999,0.33799999999999997,2.0,,0.75,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c10_a2_b1,1000,0.807,12.697,301.263,0.93,0.488,0.44200000000000006,0.94,0.526,0.4139999999999999,0.943,0.565,0.378,0.951,0.627,0.32399999999999995,0.38949999999999996,2.0,,1.0,10
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.1,1000,0.718,26.791,313.181,0.055,0.005,0.05,0.089,0.006,0.08299999999999999,0.119,0.013,0.106,0.153,0.017,0.136,0.09375,0.0,,0.1,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.2,1000,0.718,26.791,313.181,0.055,0.005,0.05,0.089,0.006,0.08299999999999999,0.119,0.013,0.106,0.153,0.017,0.136,0.09375,0.0,,0.2,20
qwen3-embedding-4b-rewriter-gpt4o-mini,score_anti_rrf_no_target_c20_a0_b0.3,1000,0.718,26.791,313.181,0.055,0.005,0.05,0.089,0.006,0.08299999999999999,0.119,0.013,0.106,0.153,0.017,0.136,0.09375,0.0,,0.3,20
